-181.173, -41.639, 13.376, 23.083
-181.171, -42.086, 13.422, 23.116
-181.168, -42.535, 13.473, 23.149
-181.166, -42.985, 13.528, 23.182
-181.164, -43.438, 13.587, 23.215
-181.162, -43.893, 13.650, 23.248
-181.159, -44.349, 13.716, 23.281
-181.157, -44.809, 13.785, 23.314
-181.155, -45.270, 13.856, 23.347
-181.153, -45.734, 13.929, 23.380
-181.150, -46.200, 13.998, 23.413
-181.148, -46.668, 14.059, 23.446
-181.146, -47.138, 14.109, 23.479
-181.143, -47.610, 14.145, 23.512
-181.141, -48.082, 14.168, 23.545
-181.138, -48.554, 14.184, 23.578
-181.136, -49.027, 14.197, 23.611
-181.133, -49.500, 14.215, 23.644
-181.131, -49.974, 14.241, 23.677
-181.128, -50.450, 14.273, 23.710
-181.126, -50.926, 14.311, 23.743
-181.123, -51.404, 14.354, 23.776
-181.121, -51.884, 14.401, 23.809
-181.118, -52.365, 14.453, 23.842
-181.116, -52.849, 14.509, 23.875
-181.113, -53.334, 14.568, 23.908
-181.110, -53.821, 14.630, 23.941
-181.108, -54.311, 14.695, 23.974
-181.105, -54.803, 14.763, 24.007
-181.102, -55.297, 14.832, 24.040
-181.100, -55.793, 14.904, 24.073
-181.097, -56.292, 14.977, 24.106
-181.094, -56.793, 15.048, 24.139
-181.092, -57.296, 15.111, 24.172
-181.089, -57.801, 15.165, 24.205
-181.086, -58.308, 15.206, 24.238
-181.083, -58.815, 15.237, 24.271
-181.080, -59.324, 15.259, 24.304
-181.077, -59.833, 15.280, 24.337
-181.074, -60.342, 15.304, 24.370
-181.071, -60.853, 15.335, 24.403
-181.069, -61.365, 15.371, 24.436
-181.066, -61.878, 15.411, 24.469
-181.063, -62.393, 15.456, 24.502
-181.060, -62.909, 15.505, 24.535
-181.057, -63.427, 15.557, 24.568
-181.054, -63.948, 15.612, 24.601
-181.051, -64.470, 15.671, 24.634
-181.047, -64.994, 15.732, 24.667
-181.044, -65.520, 15.796, 24.700
-181.041, -66.048, 15.862, 24.733
-181.038, -66.579, 15.930, 24.766
-181.035, -67.112, 16.000, 24.799
-181.032, -67.647, 16.071, 24.832
-181.028, -68.185, 16.144, 24.865
-181.025, -68.725, 16.218, 24.898
-181.022, -69.267, 16.289, 24.931
-181.019, -69.812, 16.353, 24.964
-181.015, -70.358, 16.408, 24.997
-181.012, -70.906, 16.453, 25.030
-181.008, -71.456, 16.489, 25.063
-181.005, -72.006, 16.519, 25.096
-181.002, -72.557, 16.549, 25.129
-180.998, -73.109, 16.582, 25.162
-180.995, -73.663, 16.619, 25.195
-180.991, -74.218, 16.661, 25.228
-180.988, -74.774, 16.706, 25.261
-180.984, -75.332, 16.755, 25.294
-180.981, -75.892, 16.807, 25.327
-180.977, -76.454, 16.861, 25.360
-180.973, -77.017, 16.918, 25.393
-180.970, -77.583, 16.977, 25.426
-180.966, -78.150, 17.039, 25.459
-180.962, -78.720, 17.102, 25.492
-180.959, -79.292, 17.168, 25.525
-180.955, -79.866, 17.235, 25.558
-180.951, -80.442, 17.303, 25.591
-180.947, -81.021, 17.373, 25.624
-180.943, -81.602, 17.444, 25.657
-180.939, -82.185, 17.517, 25.690
-180.936, -82.771, 17.590, 25.723
-180.932, -83.359, 17.665, 25.756
-180.928, -83.950, 17.738, 25.789
-180.924, -84.543, 17.809, 25.822
-180.920, -85.139, 17.873, 25.855
-180.915, -85.736, 17.930, 25.888
-180.911, -86.335, 17.979, 25.921
-180.907, -86.935, 18.022, 25.954
-180.903, -87.536, 18.059, 25.987
-180.899, -88.139, 18.083, 26.020
-180.895, -88.741, 18.085, 26.053
-180.891, -89.343, 18.054, 26.086
-180.886, -89.942, 17.991, 26.119
-180.882, -90.539, 17.900, 26.152
-180.878, -91.131, 17.792, 26.185
-180.874, -91.720, 17.677, 26.218
-180.870, -92.306, 17.564, 26.251
-180.865, -92.888, 17.462, 26.284
-180.861, -93.467, 17.373, 26.317
-180.857, -94.043, 17.296, 26.350
-180.853, -94.618, 17.232, 26.383
-180.849, -95.191, 17.178, 26.416
-180.844, -95.762, 17.136, 26.449
-180.840, -96.332, 17.104, 26.482
-180.836, -96.902, 17.081, 26.515
-180.832, -97.471, 17.068, 26.548
-180.828, -98.040, 17.063, 26.581
-180.823, -98.610, 17.066, 26.614
-180.819, -99.179, 17.076, 26.647
-180.815, -99.749, 17.092, 26.680
-180.811, -100.320, 17.114, 26.713
-180.806, -100.891, 17.141, 26.746
-180.802, -101.464, 17.173, 26.779
-180.798, -102.038, 17.210, 26.812
-180.793, -102.613, 17.250, 26.845
-180.789, -103.189, 17.291, 26.878
-180.785, -103.767, 17.323, 26.911
-180.780, -104.345, 17.331, 26.944
-180.776, -104.922, 17.302, 26.977
-180.771, -105.496, 17.234, 27.010
-180.767, -106.068, 17.136, 27.043
-180.762, -106.635, 17.017, 27.076
-180.758, -107.198, 16.890, 27.109
-180.753, -107.757, 16.762, 27.142
-180.749, -108.312, 16.644, 27.175
-180.745, -108.863, 16.539, 27.208
-180.740, -109.412, 16.449, 27.241
-180.736, -109.958, 16.372, 27.274
-180.732, -110.502, 16.307, 27.307
-180.727, -111.044, 16.255, 27.340
-180.723, -111.585, 16.215, 27.373
-180.718, -112.125, 16.185, 27.406
-180.714, -112.664, 16.166, 27.439
-180.710, -113.203, 16.156, 27.472
-180.705, -113.742, 16.155, 27.505
-180.701, -114.281, 16.163, 27.538
-180.696, -114.821, 16.177, 27.571
-180.692, -115.361, 16.198, 27.604
-180.688, -115.902, 16.224, 27.637
-180.683, -116.444, 16.256, 27.670
-180.678, -116.987, 16.292, 27.703
-180.674, -117.532, 16.333, 27.736
-180.669, -118.078, 16.378, 27.769
-180.665, -118.626, 16.427, 27.802
-180.660, -119.175, 16.477, 27.835
-180.655, -119.726, 16.521, 27.868
-180.651, -120.277, 16.544, 27.901
-180.646, -120.828, 16.531, 27.934
-180.641, -121.378, 16.474, 27.967
-180.637, -121.924, 16.381, 28.000
-180.632, -122.466, 16.263, 28.033
-180.627, -123.004, 16.129, 28.066
-180.623, -123.537, 15.991, 28.099
-180.618, -124.065, 15.857, 28.132
-180.613, -124.590, 15.735, 28.165
-180.609, -125.111, 15.629, 28.198
-180.604, -125.629, 15.538, 28.231
-180.600, -126.145, 15.461, 28.264
-180.595, -126.659, 15.398, 28.297
-180.590, -127.171, 15.347, 28.330
-180.586, -127.681, 15.309, 28.363
-180.581, -128.191, 15.283, 28.396
-180.577, -128.701, 15.267, 28.429
-180.572, -129.210, 15.262, 28.462
-180.567, -129.719, 15.265, 28.495
-180.563, -130.229, 15.277, 28.528
-180.558, -130.739, 15.296, 28.561
-180.554, -131.250, 15.321, 28.594
-180.549, -131.762, 15.353, 28.627
-180.544, -132.275, 15.389, 28.660
-180.539, -132.790, 15.431, 28.693
-180.535, -133.306, 15.476, 28.726
-180.530, -133.824, 15.526, 28.759
-180.525, -134.343, 15.579, 28.792
-180.520, -134.864, 15.636, 28.825
-180.515, -135.387, 15.693, 28.858
-180.510, -135.912, 15.741, 28.891
-180.505, -136.437, 15.762, 28.924
-180.500, -136.962, 15.741, 28.957
-180.495, -137.485, 15.677, 28.990
-180.490, -138.004, 15.578, 29.023
-180.485, -138.519, 15.453, 29.056
-180.480, -139.030, 15.314, 29.089
-180.475, -139.535, 15.170, 29.122
-180.471, -140.036, 15.030, 29.155
-180.466, -140.533, 14.903, 29.188
-180.461, -141.026, 14.792, 29.221
-180.456, -141.516, 14.697, 29.254
-180.451, -142.004, 14.618, 29.287
-180.446, -142.490, 14.553, 29.320
-180.442, -142.973, 14.503, 29.353
-180.437, -143.456, 14.465, 29.386
-180.432, -143.938, 14.440, 29.419
-180.427, -144.419, 14.426, 29.452
-180.422, -144.900, 14.423, 29.485
-180.417, -145.382, 14.430, 29.518
-180.412, -145.864, 14.444, 29.551
-180.408, -146.346, 14.467, 29.584
-180.403, -146.830, 14.496, 29.617
-180.398, -147.315, 14.531, 29.650
-180.393, -147.801, 14.572, 29.683
-180.388, -148.288, 14.617, 29.716
-180.383, -148.777, 14.667, 29.749
-180.378, -149.268, 14.721, 29.782
-180.372, -149.760, 14.778, 29.815
-180.367, -150.255, 14.839, 29.848
-180.362, -150.752, 14.901, 29.881
-180.357, -151.250, 14.958, 29.914
-180.351, -151.750, 14.995, 29.947
-180.346, -152.250, 14.994, 29.980
-180.341, -152.748, 14.947, 30.013
-180.335, -153.244, 14.862, 30.046
-180.330, -153.735, 14.746, 30.079
-180.325, -154.222, 14.611, 30.112
-180.320, -154.704, 14.467, 30.145
-180.314, -155.182, 14.324, 30.178
-180.309, -155.655, 14.191, 30.211
-180.304, -156.124, 14.074, 30.244
-180.299, -156.590, 13.974, 30.277
-180.294, -157.053, 13.891, 30.310
-180.288, -157.514, 13.824, 30.343
-180.283, -157.974, 13.772, 30.376
-180.278, -158.432, 13.733, 30.409
-180.273, -158.889, 13.708, 30.442
-180.268, -159.346, 13.695, 30.475
-180.263, -159.803, 13.694, 30.508
-180.257, -160.260, 13.702, 30.541
-180.252, -160.718, 13.719, 30.574
-180.247, -161.177, 13.744, 30.607
-180.242, -161.636, 13.776, 30.640
-180.236, -162.097, 13.814, 30.673
-180.231, -162.559, 13.858, 30.706
-180.225, -163.023, 13.906, 30.739
-180.220, -163.488, 13.960, 30.772
-180.214, -163.955, 14.017, 30.805
-180.209, -164.425, 14.077, 30.838
-180.203, -164.896, 14.141, 30.871
-180.198, -165.370, 14.206, 30.904
-180.192, -165.845, 14.260, 30.937
-180.186, -166.321, 14.286, 30.970
-180.180, -166.797, 14.269, 31.003
-180.174, -167.270, 14.208, 31.036
-180.169, -167.741, 14.112, 31.069
-180.163, -168.207, 13.987, 31.102
-180.157, -168.668, 13.846, 31.135
-180.151, -169.125, 13.699, 31.168
-180.146, -169.577, 13.554, 31.201
-180.140, -170.024, 13.421, 31.234
-180.134, -170.468, 13.306, 31.267
-180.129, -170.908, 13.210, 31.300
-180.123, -171.346, 13.131, 31.333
-180.117, -171.782, 13.068, 31.366
-180.112, -172.217, 13.021, 31.399
-180.106, -172.650, 12.988, 31.432
-180.100, -173.083, 12.970, 31.465
-180.095, -173.516, 12.963, 31.498
-180.089, -173.948, 12.968, 31.531
-180.083, -174.381, 12.983, 31.564
-180.077, -174.815, 13.006, 31.597
-180.071, -175.250, 13.038, 31.630
-180.065, -175.686, 13.076, 31.663
-180.059, -176.124, 13.120, 31.696
-180.053, -176.563, 13.169, 31.729
-180.047, -177.004, 13.223, 31.762
-180.041, -177.447, 13.282, 31.795
-180.035, -177.892, 13.344, 31.828
-180.028, -178.339, 13.410, 31.861
-180.022, -178.788, 13.479, 31.894
-180.016, -179.239, 13.547, 31.927
-180.009, -179.692, 13.601, 31.960
-180.002, -180.147, 13.623, 31.993
-179.996, -180.600, 13.598, 32.026
-179.989, -181.051, 13.531, 32.059
-179.982, -181.499, 13.430, 32.092
-179.976, -181.942, 13.302, 32.125
-179.969, -182.380, 13.158, 32.158
-179.962, -182.814, 13.008, 32.191
-179.955, -183.243, 12.861, 32.224
-179.949, -183.667, 12.727, 32.257
-179.942, -184.087, 12.612, 32.290
-179.935, -184.505, 12.517, 32.323
-179.929, -184.920, 12.440, 32.356
-179.922, -185.333, 12.381, 32.389
-179.915, -185.744, 12.338, 32.422
-179.908, -186.155, 12.311, 32.455
-179.901, -186.565, 12.297, 32.488
-179.894, -186.976, 12.297, 32.521
-179.887, -187.386, 12.307, 32.554
-179.880, -187.798, 12.328, 32.587
-179.872, -188.210, 12.357, 32.620
-179.865, -188.623, 12.393, 32.653
-179.857, -189.038, 12.437, 32.686
-179.850, -189.455, 12.486, 32.719
-179.842, -189.873, 12.540, 32.752
-179.834, -190.293, 12.600, 32.785
-179.825, -190.715, 12.663, 32.818
-179.817, -191.139, 12.730, 32.851
-179.808, -191.566, 12.800, 32.884
-179.799, -191.994, 12.871, 32.917
-179.790, -192.425, 12.933, 32.950
-179.781, -192.858, 12.968, 32.983
-179.771, -193.290, 12.962, 33.016
-179.760, -193.720, 12.910, 33.049
-179.748, -194.147, 12.822, 33.082
-179.735, -194.570, 12.705, 33.115
-179.719, -194.989, 12.571, 33.148
-179.701, -195.403, 12.431, 33.181
-179.680, -195.812, 12.293, 33.214
-179.655, -196.217, 12.166, 33.247
-179.626, -196.618, 12.060, 33.280
-179.594, -197.015, 11.973, 33.313
-179.557, -197.411, 11.905, 33.346
-179.515, -197.804, 11.854, 33.379
-179.469, -198.195, 11.819, 33.412
-179.419, -198.585, 11.799, 33.445
-179.364, -198.975, 11.793, 33.478
-179.305, -199.363, 11.798, 33.511
-179.241, -199.752, 11.813, 33.544
-179.173, -200.141, 11.838, 33.577
-179.101, -200.530, 11.872, 33.610
-179.024, -200.919, 11.912, 33.643
-178.943, -201.310, 11.960, 33.676
-178.859, -201.701, 12.013, 33.709
-178.770, -202.093, 12.071, 33.742
-178.678, -202.487, 12.134, 33.775
-178.582, -202.882, 12.202, 33.808
-178.483, -203.278, 12.273, 33.841
-178.380, -203.676, 12.347, 33.874
-178.273, -204.076, 12.424, 33.907
-178.163, -204.477, 12.503, 33.940
-178.050, -204.881, 12.585, 33.973
-177.933, -205.286, 12.669, 34.006
-177.812, -205.693, 12.754, 34.039
-177.688, -206.102, 12.841, 34.072
-177.561, -206.513, 12.930, 34.105
-177.430, -206.926, 13.020, 34.138
-177.296, -207.341, 13.110, 34.171
-177.158, -207.758, 13.202, 34.204
-177.017, -208.178, 13.294, 34.237
-176.872, -208.599, 13.387, 34.270
-176.724, -209.022, 13.481, 34.303
-176.572, -209.448, 13.576, 34.336
-176.416, -209.875, 13.670, 34.369
-176.258, -210.305, 13.766, 34.402
-176.095, -210.737, 13.861, 34.435
-175.929, -211.171, 13.957, 34.468
-175.760, -211.606, 14.054, 34.501
-175.587, -212.044, 14.150, 34.534
-175.411, -212.484, 14.247, 34.567
-175.231, -212.926, 14.342, 34.600
-175.047, -213.370, 14.429, 34.633
-174.861, -213.815, 14.500, 34.666
-174.672, -214.261, 14.548, 34.699
-174.480, -214.707, 14.570, 34.732
-174.286, -215.151, 14.569, 34.765
-174.091, -215.594, 14.552, 34.798
-173.894, -216.036, 14.532, 34.831
-173.695, -216.476, 14.519, 34.864
-173.494, -216.916, 14.516, 34.897
-173.291, -217.355, 14.522, 34.930
-173.087, -217.793, 14.537, 34.963
-172.880, -218.232, 14.558, 34.996
-172.671, -218.671, 14.586, 35.029
-172.461, -219.110, 14.620, 35.062
-172.248, -219.549, 14.660, 35.095
-172.033, -219.989, 14.704, 35.128
-171.815, -220.430, 14.753, 35.161
-171.596, -220.872, 14.805, 35.194
-171.374, -221.314, 14.861, 35.227
-171.150, -221.758, 14.921, 35.260
-170.924, -222.203, 14.983, 35.293
-170.695, -222.649, 15.048, 35.326
-170.464, -223.096, 15.115, 35.359
-170.231, -223.545, 15.185, 35.392
-169.995, -223.995, 15.257, 35.425
-169.757, -224.446, 15.330, 35.458
-169.516, -224.899, 15.405, 35.491
-169.273, -225.354, 15.481, 35.524
-169.028, -225.810, 15.559, 35.557
-168.780, -226.268, 15.638, 35.590
-168.529, -226.728, 15.719, 35.623
-168.276, -227.189, 15.800, 35.656
-168.021, -227.652, 15.882, 35.689
-167.763, -228.117, 15.965, 35.722
-167.503, -228.584, 16.048, 35.755
-167.240, -229.052, 16.129, 35.788
-166.975, -229.522, 16.202, 35.821
-166.708, -229.993, 16.261, 35.854
-166.439, -230.465, 16.306, 35.887
-166.168, -230.937, 16.336, 35.920
-165.897, -231.409, 16.355, 35.953
-165.624, -231.881, 16.370, 35.986
-165.350, -232.353, 16.387, 36.019
-165.074, -232.825, 16.410, 36.052
-164.798, -233.297, 16.438, 36.085
-164.519, -233.770, 16.472, 36.118
-164.240, -234.243, 16.509, 36.151
-163.959, -234.718, 16.551, 36.184
-163.676, -235.193, 16.597, 36.217
-163.392, -235.669, 16.646, 36.250
-163.106, -236.146, 16.698, 36.283
-162.819, -236.624, 16.752, 36.316
-162.530, -237.104, 16.810, 36.349
-162.239, -237.585, 16.870, 36.382
-161.947, -238.067, 16.932, 36.415
-161.653, -238.551, 16.996, 36.448
-161.357, -239.036, 17.061, 36.481
-161.059, -239.523, 17.129, 36.514
-160.760, -240.012, 17.198, 36.547
-160.459, -240.502, 17.268, 36.580
-160.156, -240.994, 17.340, 36.613
-159.852, -241.487, 17.413, 36.646
-159.546, -241.983, 17.487, 36.679
-159.238, -242.480, 17.562, 36.712
-158.928, -242.979, 17.638, 36.745
-158.617, -243.481, 17.714, 36.778
-158.304, -243.984, 17.792, 36.811
-157.990, -244.489, 17.870, 36.844
-157.674, -244.996, 17.948, 36.877
-157.356, -245.506, 18.025, 36.910
-157.037, -246.017, 18.097, 36.943
-156.716, -246.530, 18.160, 36.976
-156.395, -247.044, 18.215, 37.009
-156.072, -247.560, 18.261, 37.042
-155.749, -248.077, 18.300, 37.075
-155.426, -248.595, 18.336, 37.108
-155.101, -249.114, 18.374, 37.141
-154.776, -249.634, 18.415, 37.174
-154.451, -250.155, 18.459, 37.207
-154.125, -250.678, 18.506, 37.240
-153.798, -251.203, 18.555, 37.273
-153.471, -251.729, 18.607, 37.306
-153.143, -252.257, 18.661, 37.339
-152.814, -252.787, 18.717, 37.372
-152.485, -253.319, 18.775, 37.405
-152.156, -253.853, 18.834, 37.438
-151.826, -254.389, 18.894, 37.471
-151.496, -254.927, 18.947, 37.504
-151.166, -255.467, 18.981, 37.537
-150.838, -256.007, 18.976, 37.570
-150.510, -256.546, 18.925, 37.603
-150.186, -257.084, 18.835, 37.636
-149.865, -257.618, 18.713, 37.669
-149.547, -258.149, 18.571, 37.702
-149.234, -258.677, 18.419, 37.735
-148.924, -259.201, 18.266, 37.768
-148.619, -259.722, 18.120, 37.801
-148.317, -260.241, 17.988, 37.834
-148.020, -260.757, 17.869, 37.867
-147.726, -261.271, 17.763, 37.900
-147.436, -261.784, 17.670, 37.933
-147.150, -262.297, 17.590, 37.966
-146.868, -262.808, 17.520, 37.999
-146.590, -263.321, 17.462, 38.032
-146.316, -263.833, 17.414, 38.065
-146.047, -264.347, 17.376, 38.098
-145.783, -264.861, 17.346, 38.131
-145.523, -265.377, 17.325, 38.164
-145.267, -265.895, 17.312, 38.197
-145.016, -266.415, 17.306, 38.230
-144.770, -266.937, 17.307, 38.263
-144.528, -267.461, 17.314, 38.296
-144.290, -267.988, 17.328, 38.329
-144.056, -268.517, 17.347, 38.362
-143.826, -269.048, 17.371, 38.395
-143.600, -269.583, 17.400, 38.428
-143.377, -270.119, 17.434, 38.461
-143.158, -270.659, 17.472, 38.494
-142.942, -271.201, 17.514, 38.527
-142.729, -271.746, 17.559, 38.560
-142.519, -272.294, 17.608, 38.593
-142.311, -272.845, 17.660, 38.626
-142.106, -273.398, 17.715, 38.659
-141.903, -273.955, 17.772, 38.692
-141.703, -274.514, 17.831, 38.725
-141.505, -275.076, 17.892, 38.758
-141.309, -275.642, 17.955, 38.791
-141.116, -276.210, 18.019, 38.824
-140.925, -276.781, 18.085, 38.857
-140.736, -277.356, 18.151, 38.890
-140.550, -277.933, 18.219, 38.923
-140.366, -278.514, 18.288, 38.956
-140.185, -279.098, 18.358, 38.989
-140.007, -279.685, 18.428, 39.022
-139.831, -280.276, 18.500, 39.055
-139.658, -280.869, 18.572, 39.088
-139.487, -281.466, 18.644, 39.121
-139.320, -282.067, 18.716, 39.154
-139.155, -282.670, 18.773, 39.187
-138.993, -283.275, 18.802, 39.220
-138.835, -283.881, 18.785, 39.253
-138.681, -284.485, 18.724, 39.286
-138.530, -285.087, 18.626, 39.319
-138.384, -285.686, 18.496, 39.352
-138.242, -286.280, 18.343, 39.385
-138.104, -286.870, 18.175, 39.418
-137.971, -287.455, 18.001, 39.451
-137.842, -288.035, 17.830, 39.484
-137.717, -288.610, 17.669, 39.517
-137.595, -289.182, 17.522, 39.550
-137.478, -289.750, 17.389, 39.583
-137.364, -290.314, 17.270, 39.616
-137.254, -290.876, 17.165, 39.649
-137.147, -291.436, 17.073, 39.682
-137.043, -291.993, 16.994, 39.715
-136.942, -292.549, 16.928, 39.748
-136.844, -293.104, 16.873, 39.781
-136.748, -293.657, 16.828, 39.814
-136.655, -294.210, 16.795, 39.847
-136.564, -294.762, 16.771, 39.880
-136.476, -295.314, 16.757, 39.913
-136.390, -295.866, 16.750, 39.946
-136.307, -296.419, 16.752, 39.979
-136.225, -296.972, 16.761, 40.012
-136.146, -297.526, 16.776, 40.045
-136.069, -298.081, 16.797, 40.078
-135.995, -298.637, 16.824, 40.111
-135.922, -299.195, 16.855, 40.144
-135.852, -299.753, 16.890, 40.177
-135.784, -300.314, 16.930, 40.210
-135.719, -300.876, 16.973, 40.243
-135.656, -301.440, 17.019, 40.276
-135.595, -302.005, 17.069, 40.309
-135.536, -302.573, 17.121, 40.342
-135.480, -303.142, 17.176, 40.375
-135.426, -303.714, 17.233, 40.408
-135.375, -304.288, 17.293, 40.441
-135.326, -304.864, 17.354, 40.474
-135.280, -305.443, 17.417, 40.507
-135.237, -306.024, 17.481, 40.540
-135.196, -306.607, 17.542, 40.573
-135.157, -307.191, 17.586, 40.606
-135.122, -307.777, 17.596, 40.639
-135.089, -308.361, 17.560, 40.672
-135.059, -308.943, 17.483, 40.705
-135.032, -309.521, 17.371, 40.738
-135.008, -310.095, 17.232, 40.771
-134.987, -310.663, 17.075, 40.804
-134.969, -311.227, 16.911, 40.837
-134.953, -311.785, 16.748, 40.870
-134.941, -312.338, 16.593, 40.903
-134.931, -312.886, 16.453, 40.936
-134.924, -313.431, 16.328, 40.969
-134.920, -313.971, 16.218, 41.002
-134.919, -314.509, 16.123, 41.035
-134.920, -315.044, 16.041, 41.068
-134.924, -315.577, 15.972, 41.101
-134.930, -316.108, 15.916, 41.134
-134.939, -316.638, 15.872, 41.167
-134.950, -317.166, 15.839, 41.200
-134.964, -317.694, 15.817, 41.233
-134.980, -318.221, 15.805, 41.266
-134.998, -318.748, 15.801, 41.299
-135.019, -319.275, 15.806, 41.332
-135.042, -319.802, 15.818, 41.365
-135.068, -320.330, 15.836, 41.398
-135.096, -320.858, 15.861, 41.431
-135.127, -321.387, 15.891, 41.464
-135.161, -321.917, 15.926, 41.497
-135.197, -322.448, 15.966, 41.530
-135.236, -322.980, 16.009, 41.563
-135.277, -323.514, 16.056, 41.596
-135.322, -324.049, 16.107, 41.629
-135.370, -324.586, 16.160, 41.662
-135.420, -325.124, 16.216, 41.695
-135.474, -325.663, 16.275, 41.728
-135.531, -326.205, 16.336, 41.761
-135.591, -326.748, 16.399, 41.794
-135.655, -327.292, 16.463, 41.827
-135.722, -327.839, 16.523, 41.860
-135.792, -328.386, 16.567, 41.893
-135.866, -328.934, 16.576, 41.926
-135.943, -329.479, 16.540, 41.959
-136.023, -330.022, 16.464, 41.992
-136.106, -330.561, 16.354, 42.025
-136.191, -331.095, 16.218, 42.058
-136.278, -331.623, 16.067, 42.091
-136.369, -332.145, 15.909, 42.124
-136.461, -332.662, 15.754, 42.157
-136.556, -333.173, 15.610, 42.190
-136.654, -333.680, 15.481, 42.223
-136.754, -334.183, 15.369, 42.256
-136.858, -334.681, 15.271, 42.289
-136.964, -335.177, 15.188, 42.322
-137.073, -335.669, 15.119, 42.355
-137.185, -336.159, 15.063, 42.388
-137.299, -336.647, 15.020, 42.421
-137.417, -337.133, 14.989, 42.454
-137.538, -337.617, 14.968, 42.487
-137.662, -338.101, 14.958, 42.520
-137.789, -338.583, 14.957, 42.553
-137.919, -339.065, 14.964, 42.586
-138.053, -339.546, 14.979, 42.619
-138.190, -340.028, 15.000, 42.652
-138.331, -340.509, 15.028, 42.685
-138.475, -340.989, 15.061, 42.718
-138.623, -341.471, 15.099, 42.751
-138.775, -341.952, 15.141, 42.784
-138.931, -342.433, 15.187, 42.817
-139.091, -342.915, 15.236, 42.850
-139.256, -343.397, 15.289, 42.883
-139.425, -343.880, 15.344, 42.916
-139.599, -344.362, 15.403, 42.949
-139.777, -344.846, 15.463, 42.982
-139.960, -345.329, 15.525, 43.015
-140.149, -345.813, 15.587, 43.048
-140.342, -346.297, 15.639, 43.081
-140.540, -346.780, 15.666, 43.114
-140.742, -347.260, 15.652, 43.147
-140.948, -347.737, 15.595, 43.180
-141.158, -348.209, 15.502, 43.213
-141.370, -348.675, 15.380, 43.246
-141.585, -349.135, 15.240, 43.279
-141.802, -349.588, 15.090, 43.312
-142.022, -350.035, 14.942, 43.345
-142.245, -350.475, 14.802, 43.378
-142.470, -350.909, 14.678, 43.411
-142.698, -351.338, 14.570, 43.444
-142.928, -351.762, 14.478, 43.477
-143.161, -352.181, 14.401, 43.510
-143.396, -352.598, 14.339, 43.543
-143.632, -353.012, 14.291, 43.576
-143.870, -353.424, 14.256, 43.609
-144.108, -353.835, 14.233, 43.642
-144.347, -354.245, 14.221, 43.675
-144.586, -354.655, 14.219, 43.708
-144.825, -355.065, 14.227, 43.741
-145.065, -355.476, 14.243, 43.774
-145.304, -355.888, 14.266, 43.807
-145.543, -356.300, 14.297, 43.840
-145.782, -356.714, 14.333, 43.873
-146.021, -357.130, 14.375, 43.906
-146.260, -357.547, 14.421, 43.939
-146.500, -357.966, 14.472, 43.972
-146.740, -358.387, 14.527, 44.005
-146.981, -358.809, 14.586, 44.038
-147.223, -359.233, 14.648, 44.071
-147.465, -359.659, 14.712, 44.104
-147.709, -360.087, 14.780, 44.137
-147.954, -360.517, 14.850, 44.170
-148.200, -360.949, 14.922, 44.203
-148.448, -361.383, 14.996, 44.236
-148.698, -361.819, 15.072, 44.269
-148.948, -362.257, 15.149, 44.302
-149.201, -362.697, 15.228, 44.335
-149.455, -363.139, 15.308, 44.368
-149.711, -363.583, 15.389, 44.401
-149.968, -364.029, 15.471, 44.434
-150.227, -364.478, 15.554, 44.467
-150.487, -364.929, 15.638, 44.500
-150.749, -365.382, 15.723, 44.533
-151.013, -365.838, 15.809, 44.566
-151.278, -366.296, 15.895, 44.599
-151.545, -366.756, 15.981, 44.632
-151.813, -367.219, 16.068, 44.665
-152.083, -367.685, 16.156, 44.698
-152.354, -368.153, 16.244, 44.731
-152.627, -368.623, 16.332, 44.764
-152.901, -369.096, 16.421, 44.797
-153.177, -369.572, 16.509, 44.830
-153.454, -370.050, 16.598, 44.863
-153.732, -370.531, 16.688, 44.896
-154.012, -371.014, 16.777, 44.929
-154.294, -371.500, 16.866, 44.962
-154.576, -371.989, 16.956, 44.995
-154.860, -372.480, 17.045, 45.028
-155.146, -372.974, 17.135, 45.061
-155.433, -373.470, 17.225, 45.094
-155.721, -373.969, 17.314, 45.127
-156.011, -374.471, 17.404, 45.160
-156.302, -374.976, 17.493, 45.193
-156.594, -375.483, 17.583, 45.226
-156.888, -375.993, 17.672, 45.259
-157.183, -376.505, 17.762, 45.292
-157.479, -377.021, 17.851, 45.325
-157.777, -377.539, 17.940, 45.358
-158.076, -378.059, 18.029, 45.391
-158.376, -378.583, 18.118, 45.424
-158.677, -379.109, 18.207, 45.457
-158.979, -379.638, 18.295, 45.490
-159.282, -380.169, 18.384, 45.523
-159.587, -380.704, 18.472, 45.556
-159.893, -381.241, 18.560, 45.589
-160.199, -381.781, 18.648, 45.622
-160.507, -382.323, 18.736, 45.655
-160.815, -382.869, 18.823, 45.688
-161.125, -383.417, 18.911, 45.721
-161.436, -383.968, 18.998, 45.754
-161.747, -384.522, 19.085, 45.787
-162.059, -385.079, 19.172, 45.820
-162.373, -385.638, 19.258, 45.853
-162.687, -386.201, 19.345, 45.886
-163.001, -386.766, 19.430, 45.919
-163.317, -387.334, 19.510, 45.952
-163.633, -387.904, 19.581, 45.985
-163.949, -388.477, 19.642, 46.018
-164.265, -389.052, 19.692, 46.051
-164.581, -389.628, 19.733, 46.084
-164.897, -390.205, 19.770, 46.117
-165.213, -390.784, 19.807, 46.150
